x,y,fitness
48,54,-254.64570675368319
52,87,-314.1206134832021
62,44,-69.46743403449332
61,80,-73.88227623337744
65,72,-256.61662094703837
65,86,-193.1305309153815
59,84,-248.15464207325493
65,92,-219.63380110785607
56,82,-65.54264072057896
45,98,-397.30249686748914
62,73,-197.9648964253858
62,77,-217.16273532737958
64,41,-157.16389266254725
47,79,-346.39133550661404
59,69,-152.29987309306716
62,55,-327.2147036075696
63,91,-160.52078727462282
52,60,-88.97628991657501
49,97,-288.616210691438
49,45,-299.0548449584005
47,97,-403.6810359181979
65,91,-186.215426318016
45,51,-131.60884744535187
49,51,-229.24295472503528
58,63,-123.51335055209971
54,84,-35.792086817384
47,49,-217.81763455231717
51,42,-279.61137041724055
63,78,-260.5308360670538
48,93,-376.43306367584273
65,55,-289.7613146287
63,67,-246.1021962484677
55,70,-54.71117531136052
61,79,-222.8691057717231
56,31,-742.1412125969164
51,57,-237.26436364051204
51,90,-220.08854686470272
65,89,-224.3584347042242
60,64,-351.8178131647669
59,36,-226.49657654220968
43,50,-362.9347782271323
63,37,-343.36429769824656
49,82,-352.8471382488585
65,93,-185.1982754841578
39,98,-530.1902200657327
50,59,-294.0792393875365
54,66,-62.35236011450884
61,92,192.27521907066983
51,69,-22.478707650406974
64,71,-228.9454974683605
64,76,-112.82526511615707
63,38,-275.59904069612276
48,48,-216.82232938030378
59,76,-138.1687021747834
50,92,-312.3672141985037
63,59,-244.52097474051095
57,44,-160.08451071524033
51,93,-331.2872407936835
44,65,-117.84489658933911
61,83,-344.3124447181906
55,85,-48.0498864989399
62,83,-117.99618666380557
50,40,-294.81837530957256
33,63,-377.32750559151435
56,51,-313.2435602535987
53,69,-70.3801332161509
51,54,-166.83365342837325
56,49,-252.66053052652225
48,46,-327.91712483380985
63,66,-213.0710005344887
52,49,-249.76001409453835
54,64,-145.3513332946814
62,89,-152.36357019074467
52,77,-230.7940490946423
64,51,-271.06052845772706
65,34,-295.5059563434485
63,79,-202.9402279989204
44,52,-287.47214087435805
53,56,-84.64580719913124
54,69,-51.00097749308
51,76,213.30866312260522
52,52,-302.85831925973054
47,45,-339.8275140817458
60,59,-199.02299749202172
62,93,-104.46218999370114
64,97,-470.45555369899614
63,36,-404.88356289040337
50,46,-278.7903491225165
58,53,-283.3667131449268
63,73,-137.78666680812137
53,68,-43.91573229912443
57,72,-113.57157180696555
49,99,-313.85786253546246
63,95,-340.9676471942063
58,64,-129.99612915331448
52,90,-316.053788499225
46,99,-429.2398553997026
65,67,-299.19173799273517
56,84,-63.11877293886863
35,87,-785.5911042356935
58,85,-81.26617329843282
53,66,-78.85137282887297
53,78,-32.645794671956054
47,81,-59.709019022841275
58,37,-273.4384560933185
63,55,-312.6358633383718
51,95,-340.54880427121
51,75,-216.32149746854824
58,60,-151.90057203080914
53,75,-45.19444820807982
